Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9,Attribute 10,Attribute 11,Attribute 12,Attribute 13,Attribute 14,Attribute 15,Attribute 16,Attribute 17,Attribute 18,Attribute 19,Attribute 20,Attribute 21,Attribute 22,Attribute 23,Attribute 24,Attribute 25,Attribute 26,Attribute 27,Attribute 28,Attribute 29,Attribute 30,Attribute 31,Attribute 32,Attribute 33,Attribute 34,Attribute 35,Attribute 36,Attribute 37,Attribute 38,Attribute 39,Attribute 40,Attribute 41,Attribute 42,Attribute 43,Attribute 44,Attribute 45,Attribute 46,Attribute 47,Attribute 48,Attribute 49,Attribute 50,Attribute 51,Attribute 52,Attribute 53,Attribute 54,Attribute 55,Attribute 56,Attribute 57,Attribute 58,Attribute 59,Attribute 60,Class
0.6,1,0.8,1,1,0.25,0.25,1,1,0,1,1,1,1,0.75,0.75,1,1,0.936190589,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0.050342003,0.937537301,0.001465911,0.064097686,0.997469665,1,0.863586066,0.024196537,0.016801334,0.065174706,0.066212305,0.047407587,0.041278245,0.034133827,0.01826983,0.001411301,0.048694396,0.059131506,0.020401028,0.027762257,0.938501673,0.75,0.016758645,0.059531605,0.092168417,0.789473684,0.939393939,0.104182912,0.11294062,0.533333333,0,Good
0.6,1,1,1,1,0.5,0.25,1,1,0,1,1,0.5,1,1,0.25,0.25,0.4,0.98656644,0.5,0,0,0,0,0,0,0.5,0.75,1,0.011138923,0.975649351,0.000506029,0.053028403,0.995782775,0.873664105,1,0.016118728,0.008888331,0.028330356,0.08329356,0.034377633,0.031299581,0.019822664,0.004059983,0.001191353,0.01749569,0.07193422,0.007261507,0.034543909,0.990143544,1,0.028885017,0.047625284,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,0.913043478,1,0.25,0.25,1,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.978730196,0.5,1,1,1,0.8,0.202056409,1,0,0,0,0.001268629,1,0,0.071909907,1,1,0.802151109,0.028164493,0.022191763,0.045278757,0.124945588,0.04377078,0.058102579,0.049247184,0.021923796,0.002939593,0.025150007,0.044478283,0.027230651,0.014458115,0.981526045,1,0.62986798,1,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,1,0.5,0.5,0.8,0.947385222,0.5,0,0,0,0,0,0,0.5,0.75,1,0.013940911,0.851774564,0.004906658,0.63958506,0.45087232,1,0.645022795,0.011949532,0.088002136,0.261923529,0.083942447,0.683858998,0.014685992,0.195703235,1,0.000387284,0.040730047,0.015966962,0.655819474,0.00322895,0.480734763,0.75,0.024034468,0.238126421,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,1,1,1,0,0.25,0.25,0,1,0,1,1,1,0,1,0.5,0.25,0.7,0,0.5,0,0,0,0,0,0,0.25,0.75,1,0,1,0,0.012827535,0.8481799,1,0.703270925,0.096366791,0.013141269,0.087281315,0.038642642,0.006750849,0.196892295,0.093175667,0.003653966,8.46752E-06,0,0.480471675,0.014581574,0.051933562,0,0.5,0.003468142,0.035718963,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0.4,1,1,0.652173913,1,0.25,0.25,1,1,0,1,1,1,0,1,1,1,1,0,0.5,0,0,0,0,0,0,0.5,0.75,1,0,1,0,0.017997886,1,1,0.924843978,0.01432979,0.002001022,0.057934769,0.010936027,0.009990495,0.029949357,0.018378519,0.05480949,0.025110366,0.249563232,0.228977363,0.014262419,0.035396757,0,1,0.004632274,0.238126421,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,0.8,1,0.25,0.25,0.25,1,1,0,1,0.6,0.5,0,0.75,0.5,0.75,0.9,0.947385222,0.5,1,1,1,0.8,0.235719007,0.25,0,0,0,0.021929232,0.867690985,0.004069729,0.03952552,0.716602479,1,0.838357013,0.04425459,0.018961555,0.056332062,0.08625513,0.038105261,0.057190377,0.040945148,0.093757722,0.001605531,0.022442338,0.063394487,0.022523847,0.021748283,0.942463084,1,0.041981498,0.357189632,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.91659998,0.75,0,0,0,0,0,0,0.25,0.75,1,0.037793111,0.88908132,0.003115385,0.461844311,0.506944544,1,0.897224804,0.010196291,0.054136123,0.832034194,0.0148041,0.418497068,0.014848759,0.115990221,0.16816465,0.001196645,0,0.08677795,0.036834579,0.194824488,0.885333316,0.75,0.048287211,0.238126421,0.35463741,0.350877193,0,0.448600056,0.570434114,0.618181818,0.503235083,Good
0,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,1,1,0.5,0.5,0.8,0.958579856,0.5,0,0,0,0,0,0,0.5,0.75,0.5,0.040625931,0.919093115,0.00202555,0.23607203,0.863181975,1,0.967600584,0.010959021,0.029218288,0.109387924,0.06746007,0.189981433,0.01785916,0.06404623,0.094394121,0.001344914,0.006950386,0.024537929,0.092174288,0.010115589,0.898766996,1,0.043436662,0.202407458,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,0.913043478,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.75,1,1,0.958579856,0.5,1,1,1,1,0.161645127,1,0,0,0,0.019302727,0.847072322,0.005178879,0.082835012,0.677871485,1,1,0.017235108,0.015481914,0.054121401,0.073792064,0.089549946,0.02050575,0.050892679,0.146158639,0.000752605,0.023898196,0.052766915,0.057477169,0.008061195,0.877874857,0.5,0.014333371,0.095250569,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.4,1,1,1,0.75,1,1,1,1,0,1,1,1,0,1,0.5,0.25,0.7,0.909323468,0.5,0,0,0,0,0,0,0.25,0.75,1,0.020754219,0.881368631,0.003439758,0.123704121,0.9662622,1,0.479661842,0.020306683,0.027894982,0.109387924,0.064418885,0.114820329,0.028123856,0.055766679,0.007673329,0.00088423,0,0.041069441,0.086318234,0.010817351,0.872845587,0.25,0.003177109,0.083344247,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0.4,1,1,0.869565217,1,0.25,0.25,1,1,0,1,1,0.5,0,1,0.25,0,0.2,0.958579856,0.5,0,0,0,0,0,0,0.5,0.75,0.5,0.045209648,0.823822679,0.00673274,0.063797178,0.905365471,1,1,0.01985996,0.013590887,0.05191074,0.067896472,0.077689646,0.020877752,0.027890109,0,0.001416857,0.006712522,0.028671085,0.051401513,0.008669691,0.986732717,1,0.048287211,0.190501137,0.432196692,0.964912281,0.393939394,0.767210558,0.560220014,0.451515152,0.503235083,Good
0.4,1,0.8,0.782608696,1,0.25,0.25,1,1,0,0.5,0.3,0.5,0,0.5,0.5,1,1,0.969774489,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.032634816,0.962006079,0.000823301,0.065218343,1,1,1,0.019045299,0.013314905,0.059648053,0.057846217,0.044453284,0.035338336,0.028305301,0.05480949,0.001563134,0.073472256,0.057673439,0.043861844,0.011719992,0.941429673,1,0.019183919,0.33337699,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,0.8,1,0,0.25,0.25,1,1,0,1,1,1,1,1,0.5,0.25,0.7,0.962311363,0.5,0.8,1,1,0,0.134690802,1,0,0,0,0.061793859,0.963601954,0.000784795,0.171982705,0.813315145,1,0.851015801,0.019312745,0.037233466,0.485200284,0.017965817,0.118713268,0.036003821,0.081655747,0.007104954,0.004260415,0,0.17816645,0.091282704,0.045753492,0.939944126,0.5,0.004632274,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0,1,0.8,0.782608696,1,0.25,0.25,1,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.947385222,0.5,1,1,1,0,0.269381604,1,0,0,0,0.074643649,0.96547619,0.000740059,0.070146192,1,1,1,0.022963954,0.017501294,0.109387924,0.040532396,0.047378473,0.042926068,0.056724816,0.03653966,0.011019298,0.140154226,0.199602176,0.036541776,0.025849084,0.932301203,0.5,0.048287211,0.166688495,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.2,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.969774489,0.5,0,0,0,0,0,0,0.75,1,1,0.01038285,1,0,0.070553697,1,1,0.962908866,0.020562195,0.015693678,0.015471576,0.253339926,0.042921004,0.042632122,0.038910496,0.069718767,0.000525726,0,0.015578519,0.021209895,0.006512742,0.932216136,0.5,0.089516873,0.238126421,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,0.8,1,1,0.25,0.25,1,0.75,0,1,1,0.75,0,0.75,0.5,0.75,0.9,0.98656644,0.5,0.8,1,0.75,0.8,0.080822564,1,0,0,0,0.027279254,0.914135338,0.002188957,0.046648136,0.93589818,1,0.404859912,0.017438978,0.008397256,0.016540165,0.133108363,0.037221567,0.027554839,0.018795101,0.008830418,0.000847375,0.001644433,0.019254392,0,0,0.992204632,0.5,0.007057548,0.095250569,0.126164486,0.824561404,0.212121212,0.186237439,0.225863497,0.666666667,1,Good
0,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,1,1,0.5,0.5,0.8,0.969774489,0.5,1,1,1,0,0.121233845,1,0,0,0,0.365044002,0.967346939,0.001562876,0.114626506,1,1,0.812773868,0.016490168,0.020836331,0.045278757,0.11752888,0.176371179,0.013895275,0.045372979,0.100484065,0.00073681,0.011834527,0.010536878,0.233817591,0.001479078,0.938329438,1,0.072539953,1,0.432196692,0.964912281,0.393939394,0.767210558,0.560220014,0.451515152,0.503235083,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,1,0.5,0.5,1,1,0.958579856,0.5,0,0,0,0,0,0,0.25,0.75,1,0.032235702,0.899986598,0.002689949,0.006527541,0.97188511,1,1,0.188649737,0.013206608,0.028272143,0.120751562,0.004428492,0.276959079,0.04439771,0.050242032,0.00474969,0.335264251,0.447544863,0.002761715,0.089856526,0.96885814,0.75,0.005602384,0.357189632,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,1,0.5,0.5,0.8,0.992163757,0.5,1,1,1,0.8,0.121233845,0.25,0,0,0,0.0024383,0.867724868,0.004068074,0.132133336,0.90722105,1,1,0.008431609,0.012146877,0.048963193,0.064688155,0.130258826,0.011299791,0.02773771,0.131948792,0.002468986,0,0.032665631,0.21954346,0.001735433,0.656437701,0.5,0.016758645,0.654847659,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0,1,1,1,1,0.75,0.25,1,1,0,1,1,1,0,1,0.5,0.5,0.8,0.980969123,0.75,1,1,1,0.8,0.028287897,0.25,0,0,0,0,1,0,0.035996203,1,1,0.44708538,0.014078355,0.004886013,0.019131723,0.071851071,0.021267911,0.029437694,0.016909134,0.014615864,0.002726156,0.340242826,0.078224196,0.027927521,0.006022574,0.956586377,0.75,0.002207,0.047625284,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,0.6,0.5,1,0.75,0.5,0.75,0.9,0.938429516,0.75,0,0,0,0,0,0,0.5,0.75,1,0.014630579,0.89626556,0.002830999,0.044210148,1,1,0.911477006,0.048547791,0.023467644,0.135915856,0.043356394,0.037790353,0.070657771,0.076199985,0.009134915,0.007103476,0.129592355,0.308653463,0.023658458,0.049679348,0.923517204,0.25,0.009482822,0.178594816,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,0.47826087,1,0.5,0.25,1,1,0,1,0.6,0.5,0,1,1,0.75,0.95,0.936190589,0.5,1,0.875,1,0.6,0.028287897,0.25,0,0,0,0.023145489,0.893733551,0.002929369,0.122320393,1,1,0.521533218,0.02409166,0.032799628,0.088386646,0.093916451,0.107859166,0.034992379,0.064535712,0.032885694,0.004033639,0.009648084,0.035245215,0.087056097,0.008641499,0.86065133,1,0.024034468,0.595316053,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.8,1,1,1,0,0.25,0.25,0,1,0,1,1,0.5,0,1,0.5,0.5,0.8,0.969774489,0.5,0,0,0,0,0,0,0.25,0.75,1,0.090074199,0.952537435,0.001059926,0.092933599,1,1,0.673438676,0.018197874,0.018499663,0.118230568,0.039505646,0.065881918,0.032794595,0.040070595,0.060290439,0.001054355,0.102860966,0.077511558,0.025181032,0.040616166,0.811981086,0.75,0.002207,0.035718963,0.848396903,0.236842105,0.575757576,1,1,0.221212121,0.503235083,Good
0.8,1,1,1,0,0.25,0.25,1,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.947385222,0.5,1,0.9375,0,0,0.202056409,1,0,0,0,0.016567134,0.843746346,0.005379121,0.08184834,0.058760362,1,1,0.073631711,0.067435209,0.107177264,0.158499318,0.089956223,0.08472618,0.149032606,0.01826983,0.009467517,0.010439328,0.051456723,0.070214086,0.013078558,0.970136126,1,0.387825608,0.297658027,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.2,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.952982539,0.5,1,1,1,0.8,0.202056409,1,0,0,0,0.017180249,0.885751965,0.003252881,0.058377712,0.895975116,1,0.958040101,0.044465554,0.028592586,0.068490697,0.105976896,0.052538181,0.062076472,0.063494259,0.003653966,0.001704249,0.099947101,0.056128629,0.050742707,0.011604102,0.913355323,0.25,0.452531926,0.250032742,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0,1,1,1,1,0.25,0.25,1,1,0,1,0.6,0.5,1,0.75,0.5,0.75,0.9,0.969774489,0.5,0,0,0,0,0,0,0.5,1,1,0.073185601,0.954114408,0.000995068,0.540626021,0.156554998,1,0.925463639,0.004403452,0.028210128,0.109387924,0.065143144,0.378087333,0.008705696,0.095258573,0.219237959,0.000118584,0,0.024756831,0.163910948,0.005587034,0.906465912,0.5,0.024034468,0.10715689,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,0,1,1,0,0.25,0.25,1,1,0,1,1,0,0,0.75,0.5,0.75,0.9,0.994402683,0.5,1,1,1,0.8,0.336747211,1,0,0,0,0,1,0,0.042414077,1,1,0.892267516,0.006743202,0.002412648,0.013555625,0.057127826,0.025289233,0.014510867,0.010164231,0,8.46752E-06,0.31234478,0.04776794,0.013322523,0.009253667,0.945706275,1,0.024034468,0.238126421,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.460819554,Good
0.6,1,1,1,1,0.5,0.25,1,1,0,1,0.6,0.5,0,1,0.25,0,0.2,0.874620105,0.5,0,0,0,0,0,0,0.25,0.75,1,0.033285095,0.745756316,0.017087401,0.163522951,1,1,0.967954676,0.017090064,0.031251131,1,0.003454268,0.3545511,0.010247319,0.096757224,1,0.002038817,0.28744454,0.371906612,0.014801176,0.871648049,0.826137103,0.75,0.014333371,0.047625284,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,1,0.956521739,1,1,0.25,0,1,0,1,0.6,1,0,1,0.5,0.5,0.8,0.912547523,0.5,1,0.75,1,0.8,0.1683534,1,0,0,0,0.035421416,0.992069406,0.000157056,0.425275468,1,1,1,0.005353951,0.026537714,0.060753384,0.11104219,0.271236681,0.011424337,0.05476133,0.523735125,0.00173189,0.048160324,0.009027108,0.453785615,0.000942614,0.881319562,0.5,0.67885852,0.119063211,0.848396903,0.236842105,0.575757576,1,1,0.221212121,0,Good
0.2,1,0.8,0.608695652,1,0.5,0.25,1,1,0,1,0.6,1,0,0.5,0.5,1,1,0.947385222,0.5,0,0,0,0,0,0,0.25,0.75,1,0.050301244,0.997014002,5.83085E-05,0.145023809,0.94693044,1,1,0.012955987,0.020836331,0.065174706,0.081667504,0.090349498,0.02692668,0.068076652,0,0.002174147,0.018843586,0.062961461,0.078119759,0.007091706,0.916627793,1,0.002207,0.011906321,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,0.8,1,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.947385222,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0.004173308,0.880214859,0.003490095,0.080166888,0.891662301,1,1,0.040252432,0.035799019,0.046384088,0.194718325,0.074338546,0.054963342,0.077243521,0.009134915,0.000687596,0.025793675,0.026755585,0.056196157,0.00706215,0.932852356,1,0.023064358,0.607222374,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.8,1,1,1,0,0.25,0.25,0,1,0,0.5,0.3,1,0,1,0.5,0.5,0.8,0.969774489,0.5,0,0,0,0,0,0,0.25,0.75,1,0.014343126,0.756199112,0.014875866,0.15871778,0.564220082,1,1,0.03351116,0.059724696,0.069596028,0.216081743,0.312270582,0.021892239,0.133965906,0.167473441,0.000594656,0.009947472,0.008960184,0.351304672,0.001503571,0.901298854,0.75,0.00026678,0.011906321,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,1,0.739130435,1,0.25,0.25,1,1,0,1,1,0.5,1,1,0.75,0.75,0.933333333,0.977610733,0.5,0,0,0,0,0,0,0.25,0.75,1,0.032448408,0.918714552,0.00203782,0.05267081,0.968961224,1,0.804364184,0.040549347,0.023373101,0.047489418,0.12534519,0.041466544,0.064345155,0.051789023,0,0.002726969,0.029918008,0.049208431,0.031015125,0.013283063,0.982015193,0.75,0.048287211,0,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0,1,1,0.913043478,0,0.25,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.969774489,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.140647175,0.962587926,0.000809217,0.11511981,1,1,1,0.004571012,0.00543611,0.053967981,0.027700555,0.079295859,0.009033502,0.017740109,0.169087276,0.000331681,0.989750114,0.059435378,0.025462122,0.018417132,0.881540024,1,0.028885017,0.071437926,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.984047647,0.5,1,1,0,0,0.169727383,1,0,0,0,0.124355701,0.968702051,0.000664267,0.053863868,0.938934582,1,0.977249591,0.038355638,0.022587799,0.046936753,0.12266016,0.035713672,0.071932071,0.05269743,0,0.002231516,0.015264376,0.056340027,0.022619008,0.018077627,0.993494243,0.5,0.266561895,0.416721237,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
0.4,1,0.8,1,1,1,0.25,1,1,0,1,1,0.5,1,1,0.5,0.5,0.8,0.835438887,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0.417495823,0.991712578,0.00016429,0.109036169,1,1,0.698579206,0.03861103,0.047010098,0.104966603,0.112946959,0.06865852,0.077519427,0.092269256,0.113272946,0.002458171,0.023002194,0.066018403,0.027336792,0.033219648,0.828293489,0.75,0.004632274,0.142875853,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.6,1,0.8,0.956521739,0,1,0.25,1,1,0,1,0.6,0.75,0,0.75,0.75,1,1,0.950183881,0.5,0.8,1,1,0.8,0.028287897,0.25,0,0,0,0.006763132,0.912859943,0.002231965,0.032574137,1,1,1,0.033780437,0.011597055,0.029444898,0.10267922,0.025739306,0.052565879,0.015497861,0.009134915,0.001296845,0.048840752,0.048897537,0.00433348,0.059921933,0.985676915,0.5,0.024034468,0.119063211,0.055256346,0.666666667,0.484848485,0.101917107,0.12371067,0.627272727,1,Good
0.6,1,1,0.739130435,1,0.25,0.25,1,1,0,1,1,0.5,0,1,0.5,0.5,0.8,0.98656644,0.5,1,0.75,1,0.8,0.121233845,1,0,0,0,0.022393989,0.827416174,0.006466995,0.067811948,0.921985555,1,0.981410171,0.015688339,0.01131062,0.020961487,0.139561951,0.081018145,0.016905442,0.017939461,0.048719546,0.000303058,0.002163373,0.010852174,0.042251429,0.004277491,0.925756263,0.75,0.014333371,0.416721237,0.432196692,0.964912281,0.393939394,0.767210558,0.560220014,0.451515152,0.503235083,Good
0.4,1,1,1,1,0.25,0.25,1,1,0,1,1,0.25,0,1,0.5,0.5,0.8,0.947385222,0.5,0,0,0,0,0,0,0.5,0.75,1,0.030001091,0.821428571,0.006915725,0.161959786,1,1,0.94883371,0.019536525,0.035415643,0.175707753,0.050310773,0.201763444,0.020272456,0.07637356,0.487195465,0.001142213,0.005095047,0.03750035,0,0,0.876152504,0.5,0.019183919,0.059531605,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.738317757,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,1,0.6,0.5,0,1,0.5,0.5,0.8,0.891412055,0.5,1,1,1,0.8,0.080822564,1,0,0,0,0.047126366,0.872893773,0.003821268,0.162737867,0.928796373,1,0.593325366,0.034631561,0.063319804,0.164654448,0.096551147,0.157073058,0.045900601,0.137610991,0.310587109,0.000999401,0.051698551,0.045278275,0.102422382,0.013738433,0.77901181,0.75,0.024034468,0.33337699,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0,1,1,1,0,0.25,0.25,1,1,0,1,1,1,0,1,0.5,0.5,0.8,0.936190589,0.5,0,0,0,0,0,0,0.25,0.75,1,0.003394334,0.880144188,0.003493195,0.030667968,0.888918293,1,0.962820343,0.039634235,0.012896496,0.020961487,0.157785033,0.027679966,0.054111149,0.024578636,0.045674575,0.000787967,0.013522944,0.032644947,0.012897959,0.014501599,0.971915316,0.75,0.072539953,0.238126421,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0,Good
0,1,0.8,1,1,0.25,0.25,1,1,0,1,1,1,1,1,0.5,0.5,0.8,0.952982539,0.5,1,1,1,1,0.336747211,1,0,0,0,0.029768622,0.937001472,0.001481179,0.018024081,1,1,0.754348692,0.095043095,0.018540663,0.025382809,0.185199648,0.012444566,0.159942777,0.063907716,0.05480949,0.004385435,0.083010964,0.16884701,0.014262419,0.015764081,0.96488295,1,0.000751835,0.011906321,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,1,1,1,1,0.25,0.25,0,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.980969123,0.5,0,0,0,0,0,0,0.25,0.75,1,0.007197701,0.877507338,0.003610163,0.048263433,0.969062437,1,0.862966406,0.050173799,0.026592329,0.053862477,0.125456543,0.044786755,0.067601426,0.06051744,0.009134915,0.009133392,0.179668248,0.1044272,0.066436931,0.006909661,0.921107633,0.75,0.145298181,0.238126421,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0.4,1,0.8,1,1,1,0.25,1,1,0,1,1,0,0,1,0.5,0.5,0.8,0.969774489,0.5,0,0,0,0,0,0,0.25,0.75,1,0.002352409,0.863073804,0.004300056,0.014458927,0.95276708,0.705216246,0.952286106,0.138235636,0.021815424,0.020961487,0.26027122,0.013460916,0.173941154,0.04718962,0.002283729,0.000826644,0,0.064909777,0.005270448,0.035594933,0.981560492,1,0.001721945,0.095250569,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.433501078,Good
0.6,1,0.8,1,1,0.25,0.25,1,1,0,1,1,0.25,0,0.75,0.5,0.75,0.9,0.913801322,0.75,1,1,1,0.8,0.060616923,0.75,0,0,0,0.012061045,0.83842235,0.005713831,0.102508927,0.37062134,1,1,0.030465065,0.034708554,0.07622801,0.115257659,0.116083848,0.034379522,0.073206849,0.093176133,0.002174147,0.013520704,0.028126015,0.089246261,0.007247858,0.952051422,0.5,0.000994362,0.011906321,0.055256346,0.666666667,0.484848485,0.101917107,0.12371067,0.627272727,0.738317757,Good
0.6,1,1,1,1,0.25,0.25,1,1,0,1,0.6,1,0,1,1,0.5,0.9,0.969774489,0.5,0,0,0,0,0,0,0.25,1,1,0.105929433,0.945521572,0.001244804,0.409232728,0.921503385,1,0.851812508,0.009579371,0.045007699,0.551520112,0.01914214,0.301301123,0.017188522,0.100222832,0.010961898,0.000813355,0.200809546,0.079768113,0.043861844,0.108449931,0.900609913,0.5,0.003177109,0.023812642,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.8,0,1,1,1,0.25,0.25,1,1,0,1,0.6,0,0,0.25,0.25,1,1,0.924995955,0.75,0,0,0,0,0,0,0.25,0.75,1,0.004253317,0.859074971,0.004507486,0.198824703,0.838986349,1,0.93998141,0.004710719,0.01043071,0.09833462,0.027204308,0.204548514,0.006281021,0.034740786,0.0300356,0.002035942,0.045801506,0.020355137,0.095102315,0.008793848,0.986996237,0.75,0.001721945,0.023812642,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.950395399,Good
0.4,1,1,1,1,0.5,0.25,1,1,0,1,1,1,0,0.75,0.5,0.75,0.9,0.960818783,0.5,0,0,0,0,0,0,0.25,0.75,1,0.004962619,0.829863741,0.00629184,0.258987692,0.903566121,1,1,0.006365154,0.018725161,0.07622801,0.062782521,0.308707905,0.007195331,0.039749133,0.182698299,0.00111801,0.015706242,0.010021125,0.449694356,0.001250512,0.772983575,1,0.009482822,0.119063211,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0,Good
0.4,0.75,1,1,1,0.25,0.25,1,1,0,1,1,0.5,0,1,1,0.5,0.9,0.980969123,0.5,0,0,0,0,0,0,0.5,0.75,0.75,0.003050893,1,0,0.004145445,1,1,1,0.087342927,0.003231008,0.003497266,0.230035158,0.00131081,0.178528991,0.014400169,0,0.051559571,0.236394001,0.151950877,0.00112729,0.033577818,0.997233902,0.75,0.11318755,0.357189632,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0,1,1,1,1,0.25,0.25,1,1,0,1,1,0.5,1,0.75,0.5,0.75,0.9,0.958579856,0.5,0.8,0.6875,1,0,0.101028204,1,0,0,0,0.081543271,0.946599453,0.001215845,0.036740567,0.920446267,1,0.830655513,0.016545474,0.006033663,0.026267073,0.063260479,0.025797079,0.029305965,0.028261908,0.008769518,0.000524744,0.039628898,0.088252682,0.000644166,0.336689114,0.986589762,0.75,0.072539953,0.119063211,0.347129586,0.298245614,0.242424242,0.501375668,0.75,0.157575758,0.503235083,Good
0,1,1,1,0,0.25,0.25,1,1,0,1,1,0.5,0,0.75,0.5,0.75,0.9,0.980969123,0.5,0,0,0,0,0,0,0.25,0.75,0.75,0,1,0,0.02534816,1,1,0.86960563,0.04684205,0.012567275,0.022066817,0.146572911,0.014596043,0.096110871,0.027303077,0,0.001776807,0.072927913,0.063286001,0.011653547,0.016882544,0.961694875,0.5,0.339320123,1,0.24573927,0.605263158,0.575757576,0.499860226,0.509930211,0.324242424,0.503235083,Good
